Year,Lake,Date.sampled,Julian.Day,Rep,Counted.by,Dent.Adult.M2,Dent.Juv.M2,Dent.Male.M2,Dent.Ephip.M2,Dent.Total.M2,Pulic.Adult.M2,Pulic.Juv.M2,Pulic.Male.M2,Pulic.Ephip.M2,Pulic.Total.M2,Retro.Adult.M2,Retro.Juv.M2,Retro.Male.M2,Retro.Ephip.M2,Retro.Total.M2,Cerio.Adult.M2,Cerio.Juv.M2,Cerio.Male.M2,Cerio.Ephip.M2,Cerio.Total.M2,Dubia.Adult.M2,Dubia.Juv.M2,Dubia.Male.M2,Dubia.Ephip.M2,Dubia.Total.M2,Parv.Adult.M2,Parv.Juv.M2,Parv.Male.M2,Parv.Ephip.M2,Parv.Total.M2,Ambig.Adult.M2,Ambig.Juv.M2,Ambig.Male.M2,Ambig.Ephip.M2,Ambig.Total.M2,Mend.Adult.M2,Mend.Juv.M2,Mend.Male.M2,Mend.Ephip.M2,Mend.Total.M2,Retro.Parv.Adult.M2,Retro.Parv.Juv.M2,Retro.Parv.Total.M2
2023,Appleton,7/12/2023,2023193,1,KMM,5718.3,5831.6,0,0,11549.9,9172,4959.7,0,0,14131.6,10327,3872.6,0,0,14199.6,67.9,0,0,0,67.9,869.6,869.6,0,0,1739.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Woodland,7/13/2023,2023194,1,KJM,189.3,189.3,0,0,378.5,441.6,252.4,0,0,694,26702.2,38410.1,0,0,65112.3,126.2,0,0,0,126.2,0,0,0,0,0,0,0,0,0,0,257.3,0,0,0,257.3,6423.5,13464.6,0,0,19888.1,NA,NA,NA
2023,Whitmore,7/13/2023,2023194,1,KJM,0,101.9,0,0,101.9,10802.5,18445.9,101.9,101.9,29452.2,203.8,0,0,0,203.8,509.6,101.9,0,0,611.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.8,101.9,0,0,305.7,NA,NA,NA
2023,Mill,7/17/2023,2023198,1,NF,4864.5,3234,0,0,8098.5,0,0,0,0,0,10327,4946.1,0,0,15273,0,27.2,54.4,0,81.5,0,0,0,0,0,244.6,462,0,0,706.6,27.2,0,0,0,27.2,0,0,0,0,0,NA,NA,NA
2023,Walsh,7/17/2023,2023198,1,LSD,13914.2,14022.9,0,0,27937.2,0,0,0,0,0,217.4,0,0,0,217.4,760.9,679.4,0,0,1440.3,0,0,0,0,0,81.5,190.2,0,0,271.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,North,7/19/2023,2023200,1,MKD,8832.3,66242,0,0,75074.3,597.9,7038.6,163.1,0,7799.6,9172,30913,0,0,40084.9,81.5,298.9,0,0,380.5,0,0,0,0,0,0,0,0,0,0,169.9,0,0,0,169.9,0,0,0,0,0,NA,NA,NA
2023,Bruin,7/19/2023,2023200,1,KMM,2038.2,1032.7,0,0,3070.9,11258.7,9608.7,582.3,0,21449.8,16034,11821.7,0,0,27855.6,0,0,0,0,0,2092.6,2011,0,0,4103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedP,7/19/2023,2023200,1,KJM,39133.8,27923.6,0,0,67057.3,4636.9,10140.1,0,0,14777.1,1756,2132.3,0,0,3888.3,8662.4,4382.2,0,0,13044.6,0,0,0,0,0,3543.4,595.8,0,0,4139.1,5017.1,564.4,0,0,5581.6,0,0,0,0,0,NA,NA,NA
2023,Gosling,7/20/2023,2023201,1,TAS,22724.9,25536.3,0,0,48261.2,0,0,0,0,0,0,0,0,0,0,82547.8,52993.6,0,0,135541.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Sullivan,7/20/2023,2023201,1,MKD,10279.7,27648.9,0,0,37928.6,3342.7,4565.6,27.2,0,7935.5,0,0,0,0,0,0,177.2,0,0,177.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Pickerel,7/20/2023,2023201,1,KJM,15075.1,17690.2,0,0,32765.3,38637.5,36865.1,0,0,75502.6,2196.1,2443.1,0,0,4639.2,1277.3,652.2,0,0,1929.5,0,0,0,0,0,1739.3,271.8,0,0,2011,109.8,0,0,0,109.8,0,0,0,0,0,NA,NA,NA
2023,Cedar,7/24/2023,2023205,1,KJM,1848,3369.9,0,0,5217.8,434.8,1630.6,0,0,2065.4,380.5,326.1,0,0,706.6,0,0,0,0,0,516.3,978.3,0,0,1494.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedW,7/24/2023,2023205,1,LSD,16804,25205.9,0,0,42009.9,264.2,158.5,0,0,422.7,0,0,0,0,0,158.5,0,0,0,158.5,2113.7,8560.5,0,0,10674.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bishop,7/26/2023,2023207,1,KJM,20331.2,29044.6,0,0,49375.8,1331.6,1358.8,0,0,2690.4,13554.1,11108.3,0,0,24662.4,0,407.6,0,0,407.6,507.1,477.2,0,0,984.3,0,152.9,0,0,152.9,3342.7,4674.3,0,0,8017,0,0,0,0,0,NA,NA,NA
2023,Woodland,7/27/2023,2023208,1,MKD,896.8,869.6,0,0,1766.5,244.6,597.9,0,0,842.5,39949,58700.6,0,0,98649.7,87.4,87.4,0,0,174.7,0,0,0,0,0,94.1,156.8,0,0,250.9,271.8,135.9,0,0,407.6,15694.3,26089.2,0,0,41783.4,NA,NA,NA
2023,Whitmore,7/27/2023,2023208,1,TAS,959.2,319.7,0,0,1278.9,8152.9,12069.4,0,0,20222.3,163.1,81.5,0,0,244.6,244.6,81.5,0,0,326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.7,0,0,0,319.7,NA,NA,NA
2023,LittleAppleton,7/28/2023,2023209,1,MKD,17494.7,30063.7,0,0,47558.4,0,0,0,0,0,0,0,0,0,0,12455.8,14720.5,0,0,27176.2,0,0,0,0,0,706.6,1059.9,0,0,1766.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Appleton,7/28/2023,2023209,1,KJM,2649.7,7796.2,0,0,10445.9,2310,6250.5,54.4,0,8614.9,6063.7,8101.9,0,0,14165.6,81.5,54.4,0,0,135.9,135.9,2527.4,0,0,2663.3,0,0,0,0,0,101.9,0,0,0,101.9,0,0,0,0,0,NA,NA,NA
2023,Walsh,7/31/2023,2023212,1,LSD,3940.6,6060.3,0,0,10000.8,0,0,0,0,0,0,0,0,0,0,217.4,163.1,0,0,380.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Mill,7/31/2023,2023212,1,TAS,12138.7,8696.4,0,0,20835.1,0,0,0,0,0,14131.6,9783.4,0,0,24096.2,924,570.7,0,0,1494.7,0,0,0,0,0,2065.4,1032.7,0,0,3098.1,434.8,0,0,0,434.8,0,0,0,0,0,NA,NA,NA
2023,CrookedP,8/2/2023,2023214,1,KJM,22420.4,38046.7,0,0,60467.1,1848,1440.3,0,0,3288.3,1766.5,1956.7,0,0,3723.1,8968.2,4823.8,0,0,13791.9,0,0,0,0,0,326.1,163.1,0,0,489.2,380.5,27.2,0,0,407.6,0,0,0,0,0,NA,NA,NA
2023,North,8/2/2023,2023214,1,MKD,20721.9,25138,0,0,45859.9,163.1,135.9,0,0,298.9,18853.5,28535,0,0,47388.5,2092.6,2554.6,0,0,4647.1,0,0,0,0,0,0,0,0,0,0,0,169.9,0,0,169.9,0,0,0,0,0,NA,NA,NA
2023,Bruin,8/2/2023,2023214,1,KMM,4717,4236.6,0,0,8953.6,13801.6,5590.5,436.8,0,19828.9,5634.2,1528.7,0,0,7162.9,0,0,0,0,0,2527.4,3424.2,0,0,5951.6,0,0,0,0,0,349.4,0,0,0,349.4,0,0,0,0,0,NA,NA,NA
2023,Sullivan,8/3/2023,2023215,1,KJM,13995.8,20246.3,0,0,34242,597.9,135.9,0,0,733.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Gosling,8/3/2023,2023215,1,MKD,597.9,1576.2,0,0,2174.1,0,0,0,0,0,0,0,0,0,0,66853.5,62777.1,0,0,129630.6,0,0,0,0,0,11549.9,16985.1,0,0,28535,0,67.9,0,0,67.9,0,0,0,0,0,NA,NA,NA
2023,Pickerel,8/3/2023,2023215,1,NF,108.7,0,0,0,108.7,0,0,0,0,0,0,0,0,0,0,951.2,1032.7,0,0,1983.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Cedar,8/7/2023,2023219,1,KFS,2898.8,16486.9,0,0,19385.7,244.6,896.8,0,0,1141.4,516.3,597.9,0,0,1114.2,0,90.6,0,0,90.6,1087,2799.2,0,0,3886.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedW,8/7/2023,2023219,1,TAS,4684.3,3111,0,0,7795.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875.2,3288.3,0,0,5163.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,LittleAppleton,8/9/2023,2023221,1,KFS,29803.3,10145.8,0,0,39949,0,0,0,0,0,1109.7,634.1,0,0,1743.8,16804,15377.2,0,0,32181.2,0,0,0,0,0,2377.9,1743.8,0,0,4121.7,0,158.5,0,0,158.5,0,0,0,0,0,NA,NA,NA
2023,Bishop,8/9/2023,2023221,1,KJM,11848.8,13370.7,0,0,25219.5,489.2,1141.4,0,0,1630.6,10653.1,16414.4,0,0,27067.5,27.2,54.4,0,0,81.5,190.2,679.4,0,0,869.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Appleton,8/9/2023,2023221,1,KJM+KFS,6318.5,9036.1,0,0,15354.6,2294.9,10568.5,0,0,12863.4,6549.5,4348.2,0,0,10897.7,77.6,0,0,0,77.6,2690.4,3342.7,0,0,6033.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Whitmore,8/10/2023,2023222,1,TAS,0,81.5,0,0,81.5,1766.5,2690.4,0,0,4456.9,271.8,570.7,0,0,842.5,679.4,217.4,0,0,896.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.4,217.4,0,0,434.8,NA,NA,NA
2023,Woodland,8/10/2023,2023222,1,KJM,706.6,1304.5,0,0,2011,151,151,0,0,302,27855.6,52314.2,0,0,80169.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.1,97.1,0,0,194.1,4000.9,14192,0,0,18193,NA,NA,NA
2023,Walsh,8/14/2023,2023226,1,MKD,11740.1,19322.3,0,0,31062.4,0,0,0,0,0,54.4,54.4,0,0,108.7,2310,2364.3,0,0,4674.3,0,0,0,0,0,163.1,81.5,0,0,244.6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Mill,8/14/2023,2023226,1,TAS,3179.6,3070.9,0,0,6250.5,0,0,0,0,0,15060.2,7586.7,0,0,22646.9,4511.3,1521.9,0,0,6033.1,0,0,0,0,0,27742.4,16532.2,0,0,44274.6,190.2,0,0,0,190.2,0,0,0,0,0,NA,NA,NA
2023,CrookedP,8/16/2023,2023228,1,KJM,13859.9,14403.4,0,0,28263.3,1277.3,570.7,0,0,1848,1087,1712.1,0,0,2799.2,4348.2,2146.9,0,0,6495.1,0,0,0,0,0,190.2,380.5,0,0,570.7,34,0,0,0,34,0,0,0,0,0,NA,NA,NA
2023,North,8/16/2023,2023228,1,MKD,10634.2,63096.1,0,0,73730.3,0,0,0,0,0,21268.3,58488,0,0,79756.3,354.5,354.5,0,0,708.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bruin,8/16/2023,2023228,1,MKD,9538.9,13615.3,0,0,23154.1,6603.8,13370.7,326.1,0,20300.6,3831.8,5217.8,0,0,9049.7,0,0,0,0,0,8805.1,9131.2,0,0,17936.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Pickerel,8/17/2023,2023229,1,KJM,8768.7,5756.5,0,0,14525.2,26529.2,17254.7,0,0,43783.9,9839.7,6225.1,0,0,16064.8,1913.8,2187.2,0,0,4101,0,0,0,0,0,135.9,0,0,0,135.9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Gosling,8/17/2023,2023229,1,MKD,679.4,1141.4,0,0,1820.8,0,0,0,0,0,0,0,0,0,0,41670.2,205633.4,0,0,247303.6,0,0,0,0,0,20945.6,38974.7,0,0,59920.3,0,1060.5,0,0,1060.5,0,0,0,0,0,NA,NA,NA
2023,Sullivan,8/17/2023,2023229,1,MKD,8424.6,21061.6,0,0,29486.2,271.8,339.7,0,0,611.5,0,0,0,0,0,305.7,407.6,0,0,713.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedW,8/21/2023,2023233,1,MKD,7694.3,2547.8,0,0,10242,0,0,0,0,0,0,0,0,0,0,0,58.2,0,0,58.2,869.6,1059.9,0,0,1929.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Cedar,8/21/2023,2023233,1,TAS,8560.5,3363.1,0,0,11923.6,326.1,353.3,0,0,679.4,516.3,163.1,0,0,679.4,0,0,0,0,0,924,597.9,0,0,1521.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,LittleAppleton,8/23/2023,2023235,1,TAS,28670.9,31932.1,0,0,60603,0,0,0,0,0,90.6,90.6,0,0,181.2,21605.1,13859.9,0,0,35465,0,0,0,0,0,5652.7,5217.8,0,0,10870.5,407.6,0,0,0,407.6,0,0,0,0,0,NA,NA,NA
2023,Appleton,8/23/2023,2023235,1,KJM,4484.1,7745.2,0,0,12229.3,4789.8,8917.2,51,0,13758,4789.8,5961.8,0,0,10751.6,0,0,0,0,0,3043.7,4484.1,0,0,7527.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bishop,8/23/2023,2023235,1,MKD,9919.3,17936.3,0,0,27855.6,326.1,271.8,0,0,597.9,16034,21333.3,0,0,37367.3,101.9,67.9,0,0,169.9,1331.6,1277.3,0,0,2608.9,0,0,0,0,0,27.2,27.2,0,0,54.4,0,0,0,0,0,NA,NA,NA
2023,Whitmore,8/24/2023,2023236,1,KMM,0,0,0,0,0,108.7,54.4,0,0,163.1,3804.7,4076.4,0,0,7881.1,54.4,54.4,0,0,108.7,190.2,951.2,0,0,1141.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Woodland,8/24/2023,2023236,1,KJM,679.4,896.8,0,0,1576.2,190.2,217.4,0,0,407.6,28082.1,69299.4,0,0,97381.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,7570.5,0,0,10142.6,NA,NA,NA
2023,Walsh,8/28/2023,2023240,1,NF,20653.9,38862,0,0,59515.9,0,0,0,0,0,815.3,543.5,0,0,1358.8,815.3,0,0,0,815.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Mill,8/28/2023,2023240,1,KJM,5380.9,8927.4,0,0,14308.3,0,0,0,0,0,29758,26293,0,0,56051,706.6,625.1,0,27.2,1358.8,0,0,0,0,0,16509.6,33222.9,203.8,0,49936.3,305.7,122.3,0,0,428,0,0,0,0,0,NA,NA,NA
2023,CrookedP,8/30/2023,2023242,1,MKD,4755.8,18249.1,0,0,23005,407.6,597.9,0,0,1005.5,271.8,1494.7,0,0,1766.5,1386,1630.6,0,0,3016.6,0,0,0,0,0,380.5,190.2,0,0,570.7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bruin,8/30/2023,2023242,1,KJM,2018.8,7259.9,0,0,9278.7,5598.3,6413.6,0,0,12011.9,5241.1,3532.9,0,0,8774,0,0,0,0,0,4837.4,8913.8,0,0,13751.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,North,8/30/2023,2023242,1,KMM,12959.7,12840.8,0,0,25800.4,54.4,0,0,0,54.4,15337.6,11176.2,0,0,26513.8,788.1,652.2,0,0,1440.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Gosling,8/31/2023,2023243,1,LSD,2608.9,2418.7,0,0,5027.6,0,0,0,0,0,0,0,0,0,0,19702.8,19295.1,0,0,38997.9,0,0,0,0,0,19566.9,21333.3,0,0,40900.2,81.5,135.9,0,0,217.4,0,0,0,0,0,NA,NA,NA
2023,Pickerel,8/31/2023,2023243,1,KJM,3234,1059.9,54.4,0,4348.2,17477.7,11057.3,0,0,28535,1114.2,1820.8,0,0,2935,353.3,434.8,0,0,788.1,0,0,0,0,0,27.2,54.4,0,0,81.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Sullivan,8/31/2023,2023243,1,KMM,18955.4,7031.8,0,0,25987.3,0,0,0,0,0,0,0,0,0,0,4586,6267.5,0,51,10904.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Cedar,9/5/2023,2023248,1,LSD,13172,8220.8,0,0,21392.8,27.2,27.2,0,0,54.4,489.2,516.3,0,0,1005.5,54.4,27.2,0,0,81.5,652.2,625.1,0,0,1277.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedW,9/5/2023,2023248,1,KMM,12800,7419.1,0,0,20219.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.5,2065.4,0,0,3994.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bishop,9/6/2023,2023249,1,MKD,2584.2,7169.2,0,0,9753.4,54.4,271.8,0,0,326.1,11060.1,21014.2,0,0,32074.3,597.9,217.4,0,0,815.3,760.9,3641.6,0,0,4402.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,LittleAppleton,9/6/2023,2023249,1,KMM,38046.7,58021.2,0,0,96067.9,2445.9,298.9,0,0,2744.8,52.8,0,0,0,52.8,3070.9,2418.7,0,0,5489.6,0,0,0,0,0,2996.2,8655.6,0,0,11651.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Appleton,9/6/2023,2023249,1,TAS,2255.6,3098.1,0,0,5353.7,3098.1,6087.5,0,0,9185.6,3560.1,2038.2,0,0,5598.3,27.2,0,0,0,27.2,1358.8,2636.1,0,0,3994.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Woodland,9/7/2023,2023250,1,LSD,1032.7,597.9,0,0,1630.6,380.5,271.8,0,0,652.2,16305.7,9375.8,0,0,25681.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663.3,3397,0,0,6060.3,NA,NA,NA
2023,Whitmore,9/7/2023,2023250,1,KJM,0,0,0,0,0,108.7,81.5,0,0,190.2,4755.8,3451.4,0,0,8207.2,951.2,896.8,0,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.9,135.9,0,0,271.8,NA,NA,NA
2023,Walsh,9/11/2023,2023254,1,LSD,1929.5,4103.6,27.2,0,6060.3,0,0,0,0,0,0,0,0,0,0,1657.7,6739.7,0,0,8397.5,0,0,0,0,0,652.2,1358.8,0,0,2011,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Mill,9/11/2023,2023254,1,KJM,9307.9,7201.7,0,67.9,16577.5,0,0,0,0,0,24730.4,12840.8,0,0,37571.1,54.4,380.5,0,27.2,462,0,0,0,0,0,2799.2,2772,0,0,5571.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bruin,9/13/2023,2023256,1,LSD,1386,1766.5,0,0,3152.4,733.8,462,0,0,1195.8,16101.9,5605.1,0,0,21707,0,0,0,0,0,11074.3,5707,0,0,16781.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedP,9/13/2023,2023256,1,NF,2663.3,4837.4,0,0,7500.6,317.1,237.8,0,0,554.8,1059.9,1358.8,0,0,2418.7,217.4,733.8,0,0,951.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,North,9/13/2023,2023256,1,TAS,4280.3,5852.6,0,0,10132.8,43.7,174.7,0,0,218.4,3668.8,5066.4,0,0,8735.2,462,380.5,0,27.2,869.6,0,71.9,0,0,71.9,0,0,0,0,0,43.7,0,0,0,43.7,0,0,0,0,0,NA,NA,NA
2023,Sullivan,9/14/2023,2023257,1,KJM,12078.3,24501.7,0,0,36580.1,155.3,155.3,0,0,310.6,0,0,0,0,0,2204.5,14671.4,0,2204.5,19080.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Gosling,9/14/2023,2023257,1,MKD,3777.5,2690.4,0,0,6467.9,0,0,0,0,0,0,0,0,0,0,36687.9,33290.9,0,0,69978.8,0,0,0,0,0,10445.9,8917.2,84.9,0,19448,118.2,0,0,0,118.2,0,0,0,0,0,NA,NA,NA
2023,Pickerel,9/14/2023,2023257,1,KMM,353.3,625.1,0,0,978.3,19023.4,6896,118.9,0,26038.2,434.8,570.7,0,0,1005.5,35.2,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedW,9/18/2023,2023261,1,MKD,55439.5,35057.3,0,0,90496.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10394.9,5639.1,0,0,16034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Cedar,9/18/2023,2023261,1,TAS,7677.3,10394.9,0,0,18072.2,244.6,108.7,0,0,353.3,1386,733.8,0,0,2119.7,0,0,0,0,0,81.5,190.2,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,LittleAppleton,9/20/2023,2023263,1,KMM,27368.5,4845.6,0,0,32214.1,0,0,0,0,0,0,0,0,0,0,271.8,326.1,0,0,597.9,0,0,0,0,0,7717,10767.9,0,0,18485,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bishop,9/20/2023,2023263,1,KJM,3363.1,9936.3,0,0,13299.4,40.8,81.5,0,0,122.3,8866.2,15490.4,0,0,24356.7,1712.1,1087,0,0,2799.2,1386,4647.1,0,0,6033.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Appleton,9/20/2023,2023263,1,NF,3288.3,2744.8,0,0,6033.1,190.2,54.4,0,0,244.6,570.7,190.2,0,0,760.9,0,0,0,0,0,679.4,380.5,0,0,1059.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Woodland,9/21/2023,2023264,1,MKD,2201.3,1032.7,0,0,3234,0,0,0,0,0,26089.2,29146.5,0,0,55235.7,0,0,0,0,0,0,0,0,0,0,842.5,163.1,0,0,1005.5,0,0,0,0,0,6067.2,13366.9,0,0,19434.2,NA,NA,NA
2023,Whitmore,9/21/2023,2023264,1,KJM,0,0,0,0,0,54.4,135.9,0,0,190.2,12691.3,19485.4,0,0,32176.6,54.4,217.4,0,27.2,298.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,54.4,0,0,81.5,NA,NA,NA
2023,Walsh,9/25/2023,2023268,1,MKD,23643.3,32339.7,271.8,0,56254.8,0,0,0,0,0,271.8,271.8,0,0,543.5,0,0,0,0,0,0,0,0,0,0,271.8,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Mill,9/25/2023,2023268,1,KJM,19340.4,16011.3,317.1,0,35668.8,0,158.5,0,0,158.5,15599.2,6658.2,0,0,22257.3,135.9,54.4,0,81.5,271.8,0,0,0,0,0,924,380.5,81.5,0,1386,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bruin,9/27/2023,2023270,1,MKD,1467.5,896.8,0,0,2364.3,135.9,45.3,0,0,181.2,6794.1,5553.4,0,0,12347.5,0,0,0,0,0,13248.4,7065.8,67.9,0,20382.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,North,9/27/2023,2023270,1,NF,26293,14675.2,407.6,0,41375.8,0,0,0,0,0,25070.1,26293,0,0,51363.1,203.8,0,0,0,203.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedP,9/27/2023,2023270,1,KJM,12059.4,7813.2,594.5,0,20467.1,0,0,0,0,0,3261.1,2608.9,0,0,5870.1,760.9,625.1,0,0,1386,0,0,0,0,0,978.3,543.5,0,0,1521.9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Sullivan,9/28/2023,2023271,1,KJM,101095.5,106530.8,0,0,207626.3,85.8,28.6,0,0,114.4,0,0,0,0,0,1793.6,4212.3,0,951.2,6957.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Gosling,9/28/2023,2023271,1,TAS,1834.4,1426.8,0,0,3261.1,0,0,0,0,0,0,0,0,0,0,47422.5,41851.4,0,0,89273.9,0,0,0,0,0,9131.2,9212.7,0,0,18343.9,428,101.9,0,0,529.9,0,0,0,0,0,NA,NA,NA
2023,Pickerel,9/28/2023,2023271,1,NF,11414,19431,0,0,30845,30980.9,5435.2,0,0,36416.1,2620.6,3028.2,0,0,5648.8,17237.5,640.6,0,0,17878.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Cedar,10/2/2023,2023275,1,KJM,9511.7,7133.8,0,0,16645.4,1005.5,706.6,0,0,1712.1,1576.2,2038.2,0,0,3614.4,0,0,0,0,0,0,271.8,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,CrookedW,10/2/2023,2023275,1,MKD,4402.5,1195.8,108.7,0,5707,0,0,0,0,0,81.5,27.2,0,0,108.7,0,0,0,0,0,1087,462,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Appleton,10/4/2023,2023277,1,NF,5124.7,4251.1,0,0,9375.8,12171.1,8269.3,0,0,20440.4,1114.2,380.5,0,0,1494.7,0,0,0,0,0,1032.7,597.9,0,0,1630.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Bishop,10/4/2023,2023277,1,MKD,5503.2,8356.7,1290.9,0,15150.7,27.2,81.5,0,0,108.7,8288.7,8560.5,0,0,16849.3,516.3,570.7,0,0,1087,1766.5,1521.9,27.2,0,3315.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,LittleAppleton,10/4/2023,2023277,1,KMM,19855.6,11532.9,4161.4,118.9,35668.8,0,0,0,0,0,0,0,0,0,0,462,244.6,0,54.4,760.9,0,0,0,0,0,5390,6869.5,0,0,12259.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Whitmore,10/5/2023,2023278,1,KMM,0,0,0,0,0,94.1,94.1,0,0,188.1,6413.6,5272.2,0,0,11685.8,282.2,125.4,0,0,407.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2023,Woodland,10/5/2023,2023278,1,KJM,2228.5,1141.4,27.2,0,3397,0,0,0,0,0,22012.7,10327,0,0,32339.7,0,0,0,0,0,0,0,0,0,0,0,186.8,0,0,186.8,0,0,0,0,0,22046.7,17562.6,0,0,39609.3,NA,NA,NA
